"Campaign ID",Channel,"Advertisement Type",CPM,CTR,CPC,CPA,"Conversion Rate","Revenue Uplift",Impressions,"Project Type",Clicks,"Lead Generation",Comments,date_part,time_part,Revenue,ROAS,"Ad Spend"
14385,"Search Engine",Banner,6.99,0.0418,1.95,12.88,0.0083,-3.95,9783,Telecom,408,215,"High impressions but low conversion.",2023-07-30,00:15:16,4939.74,6.21,795.60
14386,Affiliate,Text,6.7,0.0278,0.51,36.3,0.0069,17.98,40584,Retail,1128,441,"High ROAS indicates effective spend.",2023-07-30,00:36:17,43812.65,76.16,575.28
14387,"Search Engine",Banner,9.95,0.0314,1.34,44.2,0.0167,12.28,63713,Retail,2000,936,"High ROAS indicates effective spend.",2023-07-30,00:57:19,90168.00,33.64,2680.00
14388,"Search Engine",Text,10.34,0.0161,1.52,41.17,0.0188,14.58,39324,Retail,633,350,"Low engagement suggests creative changes needed.",2023-07-30,01:18:20,27103.03,28.17,962.16
14389,"Social Media",Banner,7.23,0.0115,0.41,18.65,0.0175,4.75,34364,Retail,395,115,"Low engagement suggests creative changes needed.",2023-07-30,01:39:22,7514.08,46.40,161.95
14390,"Search Engine",Video,13.87,0.02,1.04,13.13,0.0231,6.11,55708,Telecom,1114,289,"Great performance in Telecom sector.",2023-07-30,02:00:23,14773.09,12.75,1158.56
14391,Affiliate,Video,1.73,0.0399,0.37,23.56,0.0054,9.89,47177,Telecom,1882,734,"High impressions but low conversion.",2023-07-30,02:21:25,49660.71,71.32,696.34
14392,"Social Media",Video,11.59,0.0452,1.11,16.55,0.0059,12.7,88912,Retail,4018,887,"Great performance in Telecom sector.",2023-07-30,02:42:26,67162.88,15.06,4459.98
14393,Affiliate,Text,3.91,0.0238,1.2,17.57,0.026,13.45,71628,Retail,1704,839,"Retail campaigns underperforming slightly.",2023-07-30,03:03:28,31436.24,15.37,2044.80
14394,"Social Media",Text,7.93,0.0454,0.41,10.46,0.0255,0.25,25826,Retail,1172,372,"Retail campaigns underperforming slightly.",2023-07-30,03:24:29,12259.12,25.51,480.52
14395,"Social Media",Video,12.92,0.0182,1.05,46.27,0.0232,-2.82,31266,Retail,569,303,"Great performance in Telecom sector.",2023-07-30,03:45:31,26064.35,43.63,597.45
14396,"Search Engine",Video,5.61,0.0221,0.24,41.05,0.0225,16.01,95088,Telecom,2101,683,"Needs review due to rising CPC.",2023-07-30,04:06:32,88833.43,176.17,504.24
14397,"Search Engine",Banner,13.6,0.0193,1.82,40.53,0.017,13.97,85156,Retail,1643,478,"Needs review due to rising CPC.",2023-07-30,04:27:33,67256.70,22.49,2990.26
14398,"Search Engine",Video,7.31,0.0159,1.99,36.54,0.0252,12.74,99715,Telecom,1585,480,"High ROAS indicates effective spend.",2023-07-30,04:48:35,59074.22,18.73,3154.15
14399,Affiliate,Video,10.84,0.023,1.95,25.2,0.0274,5.71,97417,Telecom,2240,999,"High ROAS indicates effective spend.",2023-07-30,05:09:36,57012.48,13.05,4368.00
14400,"Search Engine",Video,11.12,0.0202,1.19,10.15,0.0288,7.98,1411,Retail,28,14,"Excellent conversion and ROI.",2023-07-30,05:30:38,429.14,12.88,33.32
14401,"Search Engine",Text,4.65,0.0147,1.87,8.05,0.0108,17.82,50285,Retail,739,344,"Needs review due to rising CPC.",2023-07-30,05:51:39,6424.87,4.65,1381.93
14402,"Social Media",Text,13.61,0.0288,1.18,7.32,0.0113,20,78665,Telecom,2265,906,"Good lead generation but low conversion rate.",2023-07-30,06:12:41,16911.40,6.33,2672.70
14403,"Search Engine",Video,2.74,0.0344,1.86,42.35,0.0139,5.97,40984,Retail,1409,712,"Low engagement suggests creative changes needed.",2023-07-30,06:33:42,62654.71,23.91,2620.74
14404,"Search Engine",Banner,9.26,0.0382,0.91,23.96,0.0163,14.42,94615,Telecom,3614,1567,"Moderate CTR with significant revenue uplift.",2023-07-30,06:54:44,88323.27,26.86,3288.74
14405,"Search Engine",Banner,14.01,0.0406,1.96,23.13,0.0067,4.41,45840,Telecom,1861,508,"Moderate CTR with significant revenue uplift.",2023-07-30,07:15:45,43475.38,11.92,3647.56
14406,"Search Engine",Video,1.43,0.0278,1.94,10.34,0.0097,8.63,20021,Retail,556,163,"High ROAS indicates effective spend.",2023-07-30,07:36:47,7473.75,6.93,1078.64
14407,"Social Media",Text,8.44,0.0214,1.87,20.51,0.0111,-0.25,35163,Telecom,752,340,"Strong click-through but weak CPA.",2023-07-30,07:57:48,15423.52,10.97,1406.24
14408,"Search Engine",Video,4.45,0.0168,1.1,46.13,0.0138,14.75,16767,Retail,281,77,"Great performance in Telecom sector.",2023-07-30,08:18:50,15555.04,50.32,309.10
14409,"Social Media",Banner,3.69,0.024,1.53,42.83,0.0092,-2.95,33531,Retail,804,406,"Good lead generation but low conversion rate.",2023-07-30,08:39:51,33746.61,27.43,1230.12
14410,Affiliate,Text,4.27,0.0186,0.39,7.84,0.0265,-1.84,97343,Telecom,1810,763,"Excellent conversion and ROI.",2023-07-30,09:00:52,14190.40,20.10,705.90
14411,"Search Engine",Text,13.64,0.0297,1.68,49.99,0.017,13.88,89065,Telecom,2645,1459,"Good lead generation but low conversion rate.",2023-07-30,09:21:54,133545.79,30.05,4443.60
14412,"Search Engine",Text,6.96,0.0055,1.28,47.31,0.03,-1.77,46282,Telecom,254,110,"High impressions but low conversion.",2023-07-30,09:42:55,11896.57,36.59,325.12
14413,"Search Engine",Video,4.3,0.0263,0.85,41.12,0.0102,15.54,94297,Telecom,2480,1109,"Retail campaigns underperforming slightly.",2023-07-30,10:03:57,106056.70,50.31,2108.00
14414,"Social Media",Video,13.99,0.0383,1.96,46.14,0.0238,16.78,43550,Telecom,1667,852,"Good lead generation but low conversion rate.",2023-07-30,10:24:58,79222.84,24.25,3267.32
14415,"Search Engine",Video,5.5,0.0176,0.4,18.77,0.0152,6.68,19247,Retail,338,91,"High ROAS indicates effective spend.",2023-07-30,10:46:00,6724.92,49.74,135.20
14416,"Search Engine",Banner,11.13,0.0442,1.75,25.93,0.0144,-3.36,65610,Retail,2899,1249,"Low engagement suggests creative changes needed.",2023-07-30,11:07:01,75171.07,14.82,5073.25
14417,Affiliate,Text,8.52,0.0132,0.58,34.48,0.0069,1.36,93775,Telecom,1237,716,"Excellent conversion and ROI.",2023-07-30,11:28:03,42651.76,59.45,717.46
14418,"Social Media",Text,10.51,0.0406,1.64,26.52,0.0269,2.67,76945,Telecom,3123,774,"Excellent conversion and ROI.",2023-07-30,11:49:04,82821.96,16.17,5121.72
14419,"Social Media",Banner,3.56,0.0384,2,6.2,0.0187,18.36,25236,Telecom,969,400,"Retail campaigns underperforming slightly.",2023-07-30,12:10:06,7209.36,3.72,1938.00
14420,Affiliate,Banner,10.5,0.0227,0.97,26.35,0.0296,11.87,81736,Telecom,1855,718,"High impressions but low conversion.",2023-07-30,12:31:07,49368.04,27.44,1799.35
14421,"Social Media",Text,13.68,0.0051,1.7,39.05,0.0197,-2.97,23956,Telecom,122,32,"Moderate CTR with significant revenue uplift.",2023-07-30,12:52:09,4716.46,22.74,207.40
14422,"Search Engine",Text,2.41,0.0093,1.96,23.93,0.0293,12.44,10972,Retail,102,38,"High impressions but low conversion.",2023-07-30,13:13:10,3588.06,17.95,199.92
14423,"Search Engine",Banner,5.57,0.0298,1.78,49.05,0.007,11.24,2435,Retail,72,28,"Great performance in Telecom sector.",2023-07-30,13:34:12,6462.83,50.43,128.16
14424,Affiliate,Video,14.62,0.0468,0.86,36.29,0.0211,3.13,31658,Retail,1481,714,"Low engagement suggests creative changes needed.",2023-07-30,13:55:13,54282.94,42.62,1273.66
14425,"Social Media",Video,4.15,0.025,1.5,5.09,0.0261,5.75,69583,Telecom,1739,910,"Needs review due to rising CPC.",2023-07-30,14:16:14,9028.54,3.46,2608.50
14426,"Social Media",Video,1.83,0.0393,1.99,36.14,0.0075,-0.84,98355,Telecom,3865,1479,"Great performance in Telecom sector.",2023-07-30,14:37:16,139681.10,18.16,7691.35
14427,"Social Media",Banner,1.77,0.0121,0.13,45,0.0128,15.44,49489,Retail,598,337,"Good lead generation but low conversion rate.",2023-07-30,14:58:17,31753.80,408.46,77.74
14428,Affiliate,Text,4.85,0.041,0.93,32.64,0.0266,5.05,37270,Telecom,1528,331,"Low engagement suggests creative changes needed.",2023-07-30,15:19:19,51370.14,36.15,1421.04
14429,"Search Engine",Banner,7.93,0.0169,0.75,33.6,0.0186,13.96,22173,Retail,374,75,"Moderate CTR with significant revenue uplift.",2023-07-30,15:40:20,13571.71,48.38,280.50
14430,Affiliate,Video,4.76,0.0106,1.28,6.23,0.0096,8.83,55733,Retail,590,183,"Good lead generation but low conversion rate.",2023-07-30,16:01:22,3785.97,5.01,755.20
14431,"Search Engine",Video,4.93,0.0262,1.94,26.98,0.0051,14.68,31056,Telecom,813,284,"Strong click-through but weak CPA.",2023-07-30,16:22:23,24128.21,15.30,1577.22
14432,Affiliate,Video,12.64,0.0277,0.48,23.46,0.0281,-2.9,73401,Retail,2033,977,"Moderate CTR with significant revenue uplift.",2023-07-30,16:43:25,47694.18,48.88,975.84
14433,"Search Engine",Banner,11.74,0.0316,1.66,34.19,0.0192,9.91,37163,Telecom,1174,672,"Great performance in Telecom sector.",2023-07-30,17:04:26,40941.84,21.01,1948.84
14434,"Social Media",Banner,5.35,0.0262,1.07,6.01,0.0277,-3.3,90684,Telecom,2375,995,"Retail campaigns underperforming slightly.",2023-07-30,17:25:28,14131.01,5.56,2541.25
14435,"Social Media",Video,5.83,0.024,0.83,36.82,0.0117,3.41,64060,Telecom,1537,919,"Strong click-through but weak CPA.",2023-07-30,17:46:29,57158.26,44.81,1275.71
14436,"Social Media",Video,14.58,0.0337,1.65,45.89,0.024,14.28,86584,Telecom,2917,1196,"Strong click-through but weak CPA.",2023-07-30,18:07:31,135199.74,28.09,4813.05
14437,Affiliate,Text,14.3,0.0377,1.71,34.76,0.027,3.85,4973,Telecom,187,83,"Excellent conversion and ROI.",2023-07-30,18:28:32,6825.13,21.34,319.77
14438,Affiliate,Banner,14.62,0.0234,1.46,5.87,0.0267,15.24,85675,Retail,2004,838,"Low engagement suggests creative changes needed.",2023-07-30,18:49:34,11881.11,4.06,2925.84
14439,Affiliate,Text,14.15,0.042,0.22,30.77,0.0124,1.05,88979,Telecom,3737,996,"Excellent conversion and ROI.",2023-07-30,19:10:35,114987.49,139.86,822.14
14440,"Social Media",Video,9.79,0.0214,1.75,49.4,0.0248,11.85,12615,Telecom,269,105,"High ROAS indicates effective spend.",2023-07-30,19:31:36,14617.46,31.05,470.75
14441,"Search Engine",Video,5.32,0.0453,1.69,22.53,0.0181,-0.02,63563,Telecom,2879,1066,"Needs review due to rising CPC.",2023-07-30,19:52:38,64863.87,13.33,4865.51
14442,"Social Media",Video,14.57,0.0136,0.63,29.67,0.0082,4.24,43731,Retail,594,242,"Moderate CTR with significant revenue uplift.",2023-07-30,20:13:39,17800.22,47.57,374.22
14443,"Social Media",Text,11.4,0.0313,1.24,36.74,0.0295,-0.37,69396,Retail,2172,737,"Good lead generation but low conversion rate.",2023-07-30,20:34:41,79799.28,29.63,2693.28
14444,"Search Engine",Banner,10.96,0.0464,1.82,26.98,0.0221,2.74,82026,Telecom,3806,1512,"High ROAS indicates effective spend.",2023-07-30,20:55:42,102685.88,14.82,6926.92
14445,"Search Engine",Banner,12.17,0.0148,0.64,32.79,0.0263,11.75,60943,Telecom,901,197,"Great performance in Telecom sector.",2023-07-30,21:16:44,30134.67,52.26,576.64
14446,"Search Engine",Text,9.38,0.0493,0.89,23.24,0.0252,13.44,47751,Retail,2354,568,"Excellent conversion and ROI.",2023-07-30,21:37:45,56348.17,26.90,2095.06
14447,"Search Engine",Banner,9.17,0.0413,0.25,18.43,0.0239,4.24,8306,Retail,343,120,"Needs review due to rising CPC.",2023-07-30,21:58:47,6700.78,78.14,85.75
14448,"Social Media",Text,6.06,0.0232,0.82,47.14,0.0117,-4.25,8830,Telecom,204,71,"Low engagement suggests creative changes needed.",2023-07-30,22:19:48,8847.24,52.89,167.28
14449,Affiliate,Text,3.11,0.0271,0.87,8.15,0.0289,-0.31,7122,Telecom,193,65,"Needs review due to rising CPC.",2023-07-30,22:40:50,1557.22,9.27,167.91
14450,"Social Media",Banner,7.14,0.0091,1.7,37.16,0.0208,16.46,23640,Telecom,215,43,"Needs review due to rising CPC.",2023-07-30,23:01:51,8788.34,24.04,365.50
14451,"Search Engine",Banner,8.24,0.0252,0.12,47.48,0.0214,5.03,76927,Telecom,1938,1143,"Low engagement suggests creative changes needed.",2023-07-30,23:22:53,92936.40,399.62,232.56
14452,Affiliate,Text,13.29,0.0496,1.07,28.87,0.0165,-2.89,68320,Telecom,3388,1463,"High impressions but low conversion.",2023-07-30,23:43:54,97811.56,26.98,3625.16
14453,Affiliate,Banner,6.62,0.0497,0.67,14.92,0.0192,9.22,34285,Retail,1703,824,"Strong click-through but weak CPA.",2023-07-31,00:04:55,26425.11,23.16,1141.01
14454,"Social Media",Banner,13.36,0.0124,1.27,16.26,0.018,18.09,76398,Telecom,947,199,"Moderate CTR with significant revenue uplift.",2023-07-31,00:25:57,15706.18,13.06,1202.69
14455,"Social Media",Text,5.45,0.0057,0.22,7.89,0.0165,13.76,36708,Telecom,209,90,"Great performance in Telecom sector.",2023-07-31,00:46:58,1764.44,38.37,45.98
14456,"Social Media",Video,14.23,0.0114,0.92,8.66,0.0111,10.81,9328,Telecom,106,60,"Great performance in Telecom sector.",2023-07-31,01:08:00,991.40,10.17,97.52
14457,Affiliate,Text,1.55,0.0303,1.62,32.1,0.022,11.96,94147,Retail,2852,1251,"Good lead generation but low conversion rate.",2023-07-31,01:29:01,98873.14,21.40,4620.24
14458,Affiliate,Banner,8.35,0.046,0.49,11.22,0.029,10.71,15992,Telecom,735,193,"High ROAS indicates effective spend.",2023-07-31,01:50:03,8906.44,24.73,360.15
14459,Affiliate,Video,5.5,0.006,1.22,48.52,0.024,4.97,99592,Telecom,597,238,"Strong click-through but weak CPA.",2023-07-31,02:11:04,29256.10,40.17,728.34
14460,"Search Engine",Banner,5.12,0.0205,0.9,45.06,0.0243,12.17,28426,Telecom,582,226,"Great performance in Telecom sector.",2023-07-31,02:32:06,28322.91,54.07,523.80
14461,"Search Engine",Text,2.11,0.0497,0.98,26.45,0.0257,1.8,19872,Telecom,987,396,"Good lead generation but low conversion rate.",2023-07-31,02:53:07,27150.40,28.07,967.26
14462,"Social Media",Text,10.54,0.0295,0.82,22.64,0.0285,-3.04,6508,Telecom,191,38,"High ROAS indicates effective spend.",2023-07-31,03:14:09,4151.27,26.51,156.62
14463,Affiliate,Text,6.5,0.0274,0.65,46.15,0.0146,14.55,50268,Telecom,1377,327,"Good lead generation but low conversion rate.",2023-07-31,03:35:10,66090.49,73.84,895.05
14464,"Social Media",Video,14.29,0.0081,0.35,42,0.017,0.37,54742,Telecom,443,203,"Great performance in Telecom sector.",2023-07-31,03:56:12,18606.00,120.00,155.05
14465,Affiliate,Banner,10.97,0.0215,0.63,31.25,0.0063,9.33,87597,Telecom,1883,1108,"Great performance in Telecom sector.",2023-07-31,04:17:13,59432.19,50.10,1186.29
14466,"Social Media",Video,7.2,0.0252,1.98,33.43,0.0272,12.28,26639,Retail,671,334,"High ROAS indicates effective spend.",2023-07-31,04:38:15,23777.42,17.90,1328.58
14467,"Search Engine",Text,9.78,0.0276,1.9,34.48,0.0216,17.89,15253,Retail,420,98,"Low engagement suggests creative changes needed.",2023-07-31,04:59:16,16219.39,20.33,798.00
14468,Affiliate,Banner,1.92,0.0454,0.18,13.43,0.0227,0.54,96840,Telecom,4396,924,"Low engagement suggests creative changes needed.",2023-07-31,05:20:17,59038.28,74.61,791.28
14469,"Search Engine",Text,9.25,0.0458,0.34,35.15,0.0272,6.85,68429,Telecom,3134,1723,"Excellent conversion and ROI.",2023-07-31,05:41:19,111261.70,104.42,1065.56
14470,Affiliate,Banner,10.33,0.024,1.7,28.01,0.0256,13.85,17583,Retail,421,85,"High impressions but low conversion.",2023-07-31,06:02:20,12735.59,17.79,715.70
14471,"Social Media",Video,2.49,0.0062,0.43,19.9,0.0065,18.57,24426,Telecom,151,61,"Strong click-through but weak CPA.",2023-07-31,06:23:22,3936.42,60.63,64.93
14472,Affiliate,Video,10.55,0.044,0.85,27.06,0.0285,3.59,95839,Retail,4216,2074,"Moderate CTR with significant revenue uplift.",2023-07-31,06:44:23,114084.96,31.84,3583.60
14473,"Search Engine",Video,7.64,0.0306,0.27,31.46,0.0058,5.32,75010,Retail,2295,1309,"Retail campaigns underperforming slightly.",2023-07-31,07:05:25,72922.71,117.68,619.65
14474,Affiliate,Video,7.71,0.0128,0.23,23.52,0.0118,0.05,33428,Telecom,427,236,"Retail campaigns underperforming slightly.",2023-07-31,07:26:26,10043.04,102.26,98.21
14475,"Social Media",Banner,11.13,0.0326,1.27,21.17,0.0084,7.47,9857,Telecom,321,104,"Retail campaigns underperforming slightly.",2023-07-31,07:47:28,7271.26,17.84,407.67
14476,Affiliate,Banner,7.3,0.0309,1.65,21.66,0.0195,14.76,26331,Retail,813,415,"Good lead generation but low conversion rate.",2023-07-31,08:08:29,19018.35,14.18,1341.45
14477,"Search Engine",Video,4.28,0.0211,0.42,32.67,0.011,-2.95,91708,Telecom,1935,595,"High impressions but low conversion.",2023-07-31,08:29:31,62584.29,77.01,812.70
14478,"Social Media",Video,5.18,0.0077,1.2,36.64,0.0117,6.97,80153,Telecom,617,316,"Needs review due to rising CPC.",2023-07-31,08:50:32,23059.02,31.14,740.40
14479,"Search Engine",Banner,11.34,0.0061,1.45,23.58,0.0236,14.58,12676,Retail,77,23,"High impressions but low conversion.",2023-07-31,09:11:34,1997.23,17.89,111.65
14480,Affiliate,Text,1.99,0.0361,1.94,49.28,0.0173,7.44,70529,Telecom,2546,1063,"Needs review due to rising CPC.",2023-07-31,09:32:35,131740.22,26.67,4939.24
14481,"Search Engine",Video,12.77,0.0094,2,47.04,0.0282,0.16,30032,Telecom,282,155,"Great performance in Telecom sector.",2023-07-31,09:53:37,13265.28,23.52,564.00
14482,Affiliate,Banner,9.15,0.0461,0.75,23.1,0.0071,-1.29,16212,Telecom,747,236,"High impressions but low conversion.",2023-07-31,10:14:38,17083.14,30.49,560.25
14483,"Social Media",Video,11.18,0.0116,0.58,38.96,0.0233,13.12,54346,Telecom,630,346,"Excellent conversion and ROI.",2023-07-31,10:35:39,25035.70,68.52,365.40
14484,"Search Engine",Banner,5.81,0.0298,1.28,30.48,0.0136,15.78,47684,Retail,1420,674,"Retail campaigns underperforming slightly.",2023-07-31,10:56:41,45878.50,25.24,1817.60
14485,"Search Engine",Video,4.12,0.0399,0.43,37.27,0.0184,2.45,47590,Telecom,1898,814,"High impressions but low conversion.",2023-07-31,11:17:42,71445.84,87.54,816.14
14486,Affiliate,Video,12.26,0.0436,0.71,19.67,0.0187,10.15,54719,Telecom,2385,677,"Needs review due to rising CPC.",2023-07-31,11:38:44,47851.21,28.26,1693.35
14487,"Search Engine",Text,2.43,0.0449,1.2,39.09,0.0224,9.95,97233,Telecom,4365,886,"Great performance in Telecom sector.",2023-07-31,11:59:45,177452.96,33.88,5238.00
14488,"Search Engine",Text,3.32,0.03,0.18,15.93,0.0113,11.75,24662,Retail,739,379,"Needs review due to rising CPC.",2023-07-31,12:20:47,13420.39,100.89,133.02
14489,"Social Media",Text,4.99,0.0157,0.94,10.32,0.0241,4.37,71094,Telecom,1116,517,"Good lead generation but low conversion rate.",2023-07-31,12:41:48,11632.29,11.09,1049.04
14490,Affiliate,Text,5.92,0.0141,0.68,5.17,0.0057,19.47,99747,Telecom,1406,457,"Low engagement suggests creative changes needed.",2023-07-31,13:02:50,7487.09,7.83,956.08
14491,Affiliate,Video,3.85,0.0252,0.28,8.83,0.0275,16.53,12245,Telecom,308,75,"Excellent conversion and ROI.",2023-07-31,13:23:51,3671.51,42.57,86.24
14492,"Social Media",Video,13.78,0.0333,0.31,36.96,0.0234,-2.31,97875,Retail,3259,1162,"Great performance in Telecom sector.",2023-07-31,13:44:53,120452.64,119.23,1010.29
14493,"Social Media",Text,1.38,0.0438,0.75,35.68,0.0093,-1.39,93395,Retail,4090,2207,"Moderate CTR with significant revenue uplift.",2023-07-31,14:05:54,144471.89,47.10,3067.50
14494,Affiliate,Text,12.25,0.0277,0.33,24.48,0.0179,11.83,42976,Retail,1190,565,"Moderate CTR with significant revenue uplift.",2023-07-31,14:26:56,29713.82,75.67,392.70
14495,"Social Media",Video,6.75,0.0365,1.38,24.55,0.0107,3.93,28840,Telecom,1052,515,"Excellent conversion and ROI.",2023-07-31,14:47:57,26343.13,18.15,1451.76
14496,"Social Media",Banner,12.71,0.0361,0.35,33.35,0.0115,15.63,29869,Telecom,1078,246,"Moderate CTR with significant revenue uplift.",2023-07-31,15:08:58,37389.35,99.10,377.30
14497,"Social Media",Text,12.14,0.0103,0.53,36.34,0.0082,11.09,56611,Retail,583,301,"Needs review due to rising CPC.",2023-07-31,15:30:00,21609.94,69.94,308.99
14498,Affiliate,Banner,2.69,0.0417,0.87,26.2,0.0231,10.02,87684,Telecom,3656,940,"Moderate CTR with significant revenue uplift.",2023-07-31,15:51:01,99618.69,31.32,3180.72
14499,"Social Media",Video,10.33,0.0244,1.64,36.87,0.0077,-3.97,2961,Retail,72,16,"Needs review due to rising CPC.",2023-07-31,16:12:03,2309.54,19.56,118.08
14500,"Search Engine",Banner,6.3,0.0076,1.14,5.54,0.0278,1.45,82422,Telecom,626,337,"Strong click-through but weak CPA.",2023-07-31,16:33:04,3468.04,4.86,713.64
14501,"Search Engine",Text,12.49,0.0306,1.37,45.09,0.0257,15.99,20673,Retail,632,158,"Needs review due to rising CPC.",2023-07-31,16:54:06,30206.69,34.89,865.84
14502,Affiliate,Text,12.91,0.0458,0.84,6.95,0.0242,7.44,8170,Telecom,374,180,"Moderate CTR with significant revenue uplift.",2023-07-31,17:15:07,2781.25,8.85,314.16
14503,"Social Media",Text,3.65,0.0392,0.74,24.74,0.0216,-2.5,51732,Retail,2027,684,"Excellent conversion and ROI.",2023-07-31,17:36:09,49646.50,33.10,1499.98
14504,"Search Engine",Text,7.7,0.0104,1.48,9.95,0.0149,3.07,54120,Telecom,562,316,"Good lead generation but low conversion rate.",2023-07-31,17:57:10,5647.82,6.79,831.76
14505,Affiliate,Text,9.32,0.041,0.82,6.62,0.0118,3.73,18934,Retail,776,401,"Excellent conversion and ROI.",2023-07-31,18:18:12,5239.86,8.23,636.32
14506,"Search Engine",Video,8.62,0.007,1.31,44.77,0.0248,15.11,57797,Telecom,404,229,"High ROAS indicates effective spend.",2023-07-31,18:39:13,18629.69,35.20,529.24
14507,"Social Media",Banner,4.52,0.0309,1.21,41.15,0.0158,2.34,91705,Retail,2833,1042,"Moderate CTR with significant revenue uplift.",2023-07-31,19:00:15,117743.73,34.35,3427.93
14508,Affiliate,Video,4.81,0.0102,1.96,32.77,0.0262,5.85,71193,Telecom,726,347,"Retail campaigns underperforming slightly.",2023-07-31,19:21:16,24266.84,17.05,1422.96
14509,"Search Engine",Video,13.01,0.0321,0.59,20.36,0.0094,11.09,33211,Retail,1066,373,"Low engagement suggests creative changes needed.",2023-07-31,19:42:18,22354.87,35.54,628.94
14510,Affiliate,Video,1.46,0.0119,0.14,28.97,0.0092,6.14,5119,Telecom,60,12,"Good lead generation but low conversion rate.",2023-07-31,20:03:19,3163.52,376.61,8.40
14511,"Search Engine",Banner,4.67,0.0452,1.09,45.06,0.01,8.41,15574,Retail,703,170,"Good lead generation but low conversion rate.",2023-07-31,20:24:20,35478.44,46.30,766.27
14512,"Search Engine",Banner,4.12,0.0343,0.57,14.65,0.0188,10.71,87975,Retail,3017,1527,"Strong click-through but weak CPA.",2023-07-31,20:45:22,45525.02,26.47,1719.69
14513,"Social Media",Video,6.19,0.0248,1.94,40.74,0.0225,9.35,90808,Telecom,2252,956,"Great performance in Telecom sector.",2023-07-31,21:06:23,93581.41,21.42,4368.88
14514,"Social Media",Banner,10.61,0.0458,1.47,14.34,0.0131,13.98,57652,Telecom,2640,1108,"Moderate CTR with significant revenue uplift.",2023-07-31,21:27:25,38614.75,9.95,3880.80
14515,"Search Engine",Video,8.45,0.0128,0.62,42.94,0.0089,18.94,76484,Retail,978,530,"Strong click-through but weak CPA.",2023-07-31,21:48:26,43255.18,71.34,606.36
14516,Affiliate,Video,8.57,0.0445,1.23,45.63,0.0087,1.1,64368,Retail,2864,1089,"Excellent conversion and ROI.",2023-07-31,22:09:28,130684.32,37.10,3522.72
14517,Affiliate,Text,11.24,0.0101,0.39,29.39,0.0185,13,38714,Retail,391,208,"Great performance in Telecom sector.",2023-07-31,22:30:29,11836.23,77.62,152.49
14518,"Social Media",Banner,12.37,0.0397,1.75,43,0.0294,-0.59,50665,Telecom,2011,692,"Good lead generation but low conversion rate.",2023-07-31,22:51:31,86473.00,24.57,3519.25
14519,"Search Engine",Text,3.24,0.0114,0.73,37.96,0.0143,-1.43,26410,Telecom,301,138,"Needs review due to rising CPC.",2023-07-31,23:12:32,11197.44,50.96,219.73
14520,"Social Media",Video,2.51,0.0119,1.85,49.22,0.0211,15.59,2233,Telecom,26,7,"Retail campaigns underperforming slightly.",2023-07-31,23:33:34,4837.34,100.57,48.10
14521,"Search Engine",Video,5.22,0.0438,0.83,12.72,0.0111,9.77,86650,Telecom,3795,1898,"High impressions but low conversion.",2023-07-31,23:54:35,49237.85,15.63,3149.85
14522,"Search Engine",Video,12.59,0.0251,0.17,25.6,0.0109,16.86,10654,Retail,267,91,"Retail campaigns underperforming slightly.",2023-08-01,00:15:37,7723.78,170.16,45.39
14523,"Social Media",Text,8.58,0.0165,0.71,15.71,0.0251,8.36,72306,Telecom,1193,354,"Excellent conversion and ROI.",2023-08-01,00:36:38,18929.45,22.35,847.03
14524,Affiliate,Text,3,0.0346,1.57,34.06,0.0136,13.12,75609,Telecom,2616,1385,"Low engagement suggests creative changes needed.",2023-08-01,00:57:40,94447.02,23.00,4107.12
14525,"Social Media",Video,3.29,0.0438,1.28,26.92,0.0209,14.57,69865,Retail,3060,749,"High impressions but low conversion.",2023-08-01,01:18:41,87317.71,22.29,3916.80
14526,"Search Engine",Text,13.58,0.0237,1.6,28.57,0.019,5.24,35161,Retail,833,413,"Excellent conversion and ROI.",2023-08-01,01:39:42,24036.80,18.03,1332.80
14527,"Social Media",Video,6.14,0.0179,1.38,18.66,0.0144,8.83,38938,Retail,696,192,"Retail campaigns underperforming slightly.",2023-08-01,02:00:44,13506.85,14.06,960.48
14528,Affiliate,Video,4.57,0.0174,1.28,36.5,0.0111,10.73,86066,Telecom,1497,674,"High impressions but low conversion.",2023-08-01,02:21:45,56279.72,29.37,1916.16
14529,Affiliate,Text,10.71,0.0357,0.59,27.47,0.0051,12.75,32135,Telecom,1147,572,"High impressions but low conversion.",2023-08-01,02:42:47,32768.41,48.42,676.73
14530,"Search Engine",Banner,13.05,0.0368,1.28,7.21,0.0169,10.38,73439,Telecom,2702,1582,"High ROAS indicates effective spend.",2023-08-01,03:03:48,19676.23,5.69,3458.56
14531,"Social Media",Video,7.19,0.0461,1.88,45.78,0.0207,6.98,56570,Telecom,2607,993,"Great performance in Telecom sector.",2023-08-01,03:24:50,121735.43,24.84,4901.16
14532,Affiliate,Video,12.08,0.0059,1.52,14.46,0.0169,0.37,16866,Retail,99,57,"Retail campaigns underperforming slightly.",2023-08-01,03:45:51,1431.54,9.51,150.48
14533,"Social Media",Text,7.02,0.0112,0.39,40.49,0.017,15.12,33267,Telecom,372,132,"Strong click-through but weak CPA.",2023-08-01,04:06:53,15966.02,110.05,145.08
14534,Affiliate,Text,10.68,0.0315,0.99,43.98,0.0236,4.93,33058,Retail,1041,408,"Low engagement suggests creative changes needed.",2023-08-01,04:27:54,46241.01,44.87,1030.59
